id_cycle,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,ambient_temperature,time
69,3.5595880635942723,-1.9134590742247917,31.596747992569153,-1.8999540983606558,2.5296010928961747,1680.233169398907,1.8147691941158939,24.0,2008.0
73,3.556833231052199,-1.913620909902553,31.565586498787074,-1.8999562841530055,2.527672131147541,1679.238355191257,1.813969388710352,24.0,2008.0
77,3.5624410850948953,-1.9025819745719057,31.591246670452076,-1.8890437158469946,2.5117868852459013,1679.2831967213115,1.802765665167823,24.0,2008.0
81,3.559140710685566,-1.913062163863896,31.603485399391182,-1.8994175824175825,2.5213186813186814,1670.9220934065934,1.8040770401173518,24.0,2008.0
85,3.5573161327793144,-1.9206181171184122,31.91556385491565,1.9067363881401616,2.512035040431267,1733.8072614555256,1.8518025516704486,24.0,2008.0
89,3.5618707827727376,-1.9298830859597569,32.081128118597164,1.9161506849315069,2.5250219178082194,1705.8462164383561,1.8307038456739428,24.0,2008.0
93,3.5617586337260088,-1.9293005284805402,31.84979263289625,1.9156760330578513,2.520526170798898,1696.4787851239669,1.8199041089501267,24.0,2008.0
97,3.5597307651083123,-1.9233309877703135,31.465690433362017,1.9099110497237568,2.510174033149171,1691.6339806629835,1.8093079637028517,24.0,2008.0
101,3.5575937553540915,-1.9284469980320087,31.409348956650316,1.9149688888888887,2.5116055555555556,1682.8217166666666,1.80460990458052,24.0,2008.0
105,3.5597237883937995,-1.9231439161693828,31.902247475518077,1.9094477777777779,2.503302777777778,1682.8505666666667,1.7993770651972192,24.0,2008.0
109,3.559061771422033,-1.9170149640438081,31.649024294808623,1.903607242339833,2.4986629526462396,1677.6330139275765,1.788443233537046,24.0,2008.0
113,3.557015527748059,-1.922048805055383,31.48874626238971,1.9086728291316528,2.5021204481792716,1668.2284341736695,1.7829230484252723,24.0,2008.0
117,3.5562481933590964,-1.9162302821549877,31.329995610092634,1.902809550561798,2.4921376404494384,1663.9107808988765,1.7730337158018288,24.0,2008.0
121,3.553275652609179,-1.9220800182578983,31.569551201845574,1.908174647887324,2.496878873239437,1659.1183577464788,1.773037755078937,24.0,2008.0
125,3.5562664316402546,-1.9162417890311962,32.111426258867944,1.9025887323943662,2.4925098591549295,1659.0365295774648,1.7678721106662054,24.0,2008.0
129,3.5563095420140822,-1.9158809823517762,32.271676011112376,1.9022999999999999,2.494497175141243,1654.2645677966102,1.7623150704093085,24.0,2008.0
133,3.558950851054106,-1.9114406265753041,31.842291659678658,-1.8977999999999997,2.516620111731844,1639.2639497206703,1.7676172924938447,24.0,2008.0
135,3.5534418211598053,-1.9158166997544155,31.759815453754253,1.902270056497175,2.498725988700565,1654.5475056497176,1.7626683597431472,24.0,2008.0
139,3.5510121537420285,-1.9151304155635374,31.41911167391793,1.9017289772727273,2.492619318181818,1644.689880681818,1.7517304870664143,24.0,2008.0
143,3.551317608213948,-1.9148485784393636,31.331626572312267,1.901172,2.489822857142857,1635.3817171428573,1.7418496047960008,24.0,2008.0
147,3.549003180550162,-1.9144128654409127,31.359341314251374,1.9008985673352434,2.486157593123209,1630.6119570200572,1.7360913511847138,24.0,2008.0
149,3.559764834095517,-1.9388813849818083,34.31088483888259,1.9252814606741575,2.5277247191011236,1663.7565028089887,1.7936240148573606,24.0,2008.0
153,3.5623454342368555,-1.927509725704535,33.43585640373787,1.9140382022471911,2.5045955056179774,1663.5275196629213,1.7831890223273277,24.0,2008.0
157,3.558336657621618,-1.92671859778394,32.66698125020078,1.9132889518413596,2.5031246458923513,1649.7849801699717,1.7673642076278957,24.0,2008.0
161,3.554013138622869,-1.9261308349663748,32.284234086913976,1.9127868945868944,2.497017094017094,1640.4004786324786,1.7570177850353066,24.0,2008.0
165,3.552376095886298,-1.9202346781375208,32.00739178780946,1.9067880000000001,2.4874085714285714,1636.1661114285714,1.7468706179837905,24.0,2008.0
169,3.549618661283733,-1.9201011498853628,32.063870718860564,1.9065845272206305,2.4783954154727796,1630.8346131805158,1.7417172507457144,24.0,2008.0
173,3.54938103086703,-1.914427810545647,32.43754560319043,1.9008893982808022,2.4728252148997134,1630.6591977077362,1.7364225056478184,24.0,2008.0
177,3.547211868041895,-1.908340706503589,32.16809876635083,1.894835632183908,2.4686465517241376,1626.42533045977,1.7263217239235826,24.0,2008.0
181,3.5467052098640246,-1.902207182631691,32.05752645824972,1.8887763688760806,2.4558587896253603,1621.600925072046,1.715806538933013,24.0,2008.0
185,3.544629653883431,-1.9020484449938708,31.97592092807272,1.8884606936416184,2.4537601156069364,1616.5487167630058,1.7105333511351921,24.0,2008.0
189,3.5436291614253195,-1.896490767906236,32.21689335291319,1.882736416184971,2.4475115606936417,1617.2792080924855,1.7060144996485207,24.0,2008.0
193,3.5444946147995253,-1.895971437908019,32.55632993697177,1.8824028985507246,2.4475623188405797,1612.0939710144928,1.7003110272642588,24.0,2008.0
197,3.5409201846556857,-1.8899648799839273,32.40048085325998,1.8765976811594203,2.440286956521739,1611.9802086956522,1.6945798601797895,24.0,2008.0
201,3.541195668799061,-1.8893703824420507,32.29371860868794,1.8758862973760932,2.437775510204082,1603.143029154519,1.6849029086609288,24.0,2008.0
205,3.540671044783382,-1.877688324343142,32.13607144806779,1.8642157434402333,2.4169620991253646,1602.9099008746357,1.6744741591159715,24.0,2008.0
209,3.5376048790268775,-1.8831065986697755,32.38268549723498,1.8697035087719296,2.425584795321637,1598.327128654971,1.6745692479879102,24.0,2008.0
213,3.538422485261741,-1.876359921441716,32.308999514276366,1.8634428152492668,2.4160117302052786,1593.7834838709675,1.6637163759814053,24.0,2008.0
215,3.53928626988912,-1.8709550260104437,32.56636929496716,1.8575706744868035,2.4128035190615833,1594.0499208211145,1.6590138687482459,24.0,2008.0
219,3.533690170241391,-1.870559986828954,32.465429517518345,1.8571552941176472,2.4012588235294117,1589.5361411764707,1.6538540573335017,24.0,2008.0
223,3.534367734544494,-1.8640049795794804,32.347056454418095,1.8508483775811209,2.3901946902654867,1584.184436578171,1.6426537821301308,24.0,2008.0
227,3.5312941932103548,-1.8636932149873204,32.371538940646154,1.8504408284023668,2.3864289940828405,1579.7853461538464,1.6378578430223698,24.0,2008.0
231,3.5309134771684274,-1.8578203963019067,32.45549347979197,1.8445301775147929,2.3790325443786986,1579.6517159763314,1.6327350407099108,24.0,2008.0
235,3.5287226893409898,-1.8572160981955346,32.50017194695606,1.8440694362017804,2.3752314540059345,1575.2785133531156,1.627752891553362,24.0,2008.0
239,3.52625493581969,-1.8568340008006832,32.50100298369444,1.8436053571428572,2.372946428571429,1570.2029732142857,1.622125485521159,24.0,2008.0
243,3.528684324337005,-1.844888650021881,32.4728927422438,1.8316964285714288,2.3579464285714287,1570.1018065476192,1.6113256603765849,24.0,2008.0
247,3.525556939424901,-1.8444180038305806,32.50480154634882,1.8312077611940298,2.3558567164179105,1565.6554298507463,1.6065631397488385,24.0,2008.0
251,3.522680564679373,-1.8438790389835118,32.51218336210202,1.8306784431137724,2.355110778443114,1561.2765538922156,1.6015142233917594,24.0,2008.0
255,3.524673458789008,-1.83711254029409,32.45692821941515,1.8241735735735736,2.347864864864865,1556.3934474474474,1.590369231400328,24.0,2008.0
259,3.5213155754526824,-1.8315957075983758,32.447059186431154,1.8181603603603604,2.3376366366366366,1556.258093093093,1.5857889968242211,24.0,2008.0
263,3.5180338648646203,-1.8311195242792309,32.328896549662595,1.8181885885885887,2.3432042042042043,1556.0419279279279,1.5849430707374117,24.0,2008.0
265,3.5236841955396794,-1.8432799764914718,32.844884753601065,1.830189189189189,2.362888888888889,1556.3573633633634,1.5955263892495934,24.0,2008.0
269,3.519146638240667,-1.829798505957538,32.31731555011648,1.8170326283987916,2.3335438066465257,1547.1489577039274,1.574730174780104,24.0,2008.0
273,3.516233648608237,-1.8236746835609148,32.06376130177751,1.8104472727272727,2.318660606060606,1542.7372333333333,1.5649019950937944,24.0,2008.0
277,3.514773138461639,-1.8176720770210877,32.21997626855924,1.8044787878787878,2.3113333333333332,1542.6902606060607,1.5597659473370362,24.0,2008.0
281,3.5132992979150073,-1.8179238657973993,32.7120225448885,1.8045072727272726,2.3101333333333334,1542.4159666666667,1.5594815668184234,24.0,2008.0
285,3.514484830704665,-1.8171606739096455,32.94502214735569,1.8038966565349543,2.3122826747720366,1538.2373343465044,1.55468935359061,24.0,2008.0
289,3.5109677353595243,-1.8110297241968543,32.857549597381336,1.797808510638298,2.3022006079027353,1537.6691367781154,1.5488741079890418,24.0,2008.0
293,3.5109358749578012,-1.8094435644526072,32.629663328789654,1.7965100917431192,2.3006697247706422,1528.198758409786,1.538236598942558,24.0,2008.0
297,3.5093930982174153,-1.802653733144349,32.379859014262976,1.7897656441717793,2.289478527607362,1523.9880644171778,1.527914258251028,24.0,2008.0
301,3.5066782411556563,-1.8031542757366414,32.68215852457038,1.7898723926380367,2.2886687116564417,1524.1397116564417,1.5285252629756445,24.0,2008.0
305,3.5109885623008097,-1.7965666438696486,32.99387423636739,1.7837294478527608,2.2833895705521474,1523.8669601226995,1.522647325284378,24.0,2008.0
309,3.510305462695178,-1.7959771394311954,33.045397072111655,1.7830596923076925,2.281246153846154,1519.0259753846153,1.5174859938489869,24.0,2008.0
312,3.5222215314850214,-1.8229169917572352,32.856295641052824,1.809638348082596,2.3254896755162244,1584.5456371681416,1.6058188991306592,24.0,2008.0
315,3.516349215433127,-1.8294275689587538,33.33950238056361,1.816047416413374,2.335793313069909,1537.650340425532,1.5638491446744425,24.0,2008.0
319,3.5134397623234963,-1.816317296828028,33.35156485472646,1.8032719512195123,2.309405487804878,1532.9483170731708,1.5480915247767786,24.0,2008.0
323,3.515137522009075,-1.8033689952639715,33.147486361012966,1.7904269113149847,2.2935565749235476,1528.3178837920489,1.5323755631868592,24.0,2008.0
327,3.50830390643132,-1.8026707531194943,33.007275861749356,1.789801226993865,2.286064417177914,1523.5166963190184,1.5269528268489705,24.0,2008.0
331,3.509190808443004,-1.7958941337499832,32.91990812745461,1.7830572307692307,2.2765169230769233,1519.0782246153847,1.5169573017136326,24.0,2008.0
335,3.5068097579555353,-1.7953449635277947,32.99903328622305,1.7823969135802467,2.2788734567901234,1514.6597808641975,1.5118975960142693,24.0,2008.0
339,3.50609090727422,-1.7893518988259454,33.03772281691292,1.776225925925926,2.269527777777778,1514.2951697530864,1.5065638960681105,24.0,2008.0
343,3.5037157727265953,-1.7883879159763683,33.07740307192613,1.7755120743034056,2.2710340557275543,1510.0479783281735,1.5015453526671363,24.0,2008.0
347,3.5067479961367156,-1.7815447770741009,33.054679815239886,1.7686285714285712,2.261968944099379,1504.8059409937887,1.4908444050400238,24.0,2008.0
351,3.5058813026542324,-1.7753115642966961,33.11570360624461,1.7624155279503104,2.252496894409938,1505.2133354037267,1.485868384561201,24.0,2008.0
355,3.504168333530808,-1.7742377662318363,33.12942148982364,1.7616554517133955,2.250626168224299,1500.6224112149532,1.480413677976106,24.0,2008.0
359,3.5030568931470634,-1.773860289771637,33.13068131049335,1.760918125,2.24684375,1495.9097625,1.4752095869031632,24.0,2008.0
363,3.4982324882487936,-1.780970241981452,33.200692103297186,1.767953894080997,2.2595981308411215,1500.4835887850468,1.4859035988304024,24.0,2008.0
366,3.5065859365661325,-1.7879098523188452,33.78697527817091,1.7748639751552797,2.279636645962733,1505.2351055900622,1.4960918298136696,24.0,2008.0
370,3.5014571406979607,-1.780229415660985,33.673365085761986,1.7672093749999997,2.25706875,1496.0002093750002,1.4808005946928984,24.0,2008.0
374,3.5016583871628097,-1.773101516889421,33.535818118317145,1.7602087774294672,2.244683385579937,1490.655169278997,1.4697543268466824,24.0,2008.0
378,3.4966186408455298,-1.7705879947441514,33.322699821885095,1.7579373417721518,2.2366613924050633,1476.8261265822784,1.4539012274845928,24.0,2008.0
382,3.4991645719433246,-1.7600629827474803,33.346230327490304,1.7469314465408803,2.223235849056604,1485.8575188679245,1.4541462067235693,24.0,2008.0
386,3.4960807773600733,-1.765575132998529,33.64948900485924,1.7524485804416405,2.2327507886435334,1482.2517665615142,1.455023751906683,24.0,2008.0
390,3.4959014526387993,-1.7588271887545277,33.79269513542103,1.746123028391167,2.222328075709779,1482.0467570977917,1.449042163761236,24.0,2008.0
394,3.497586979902671,-1.7516428147438297,33.52446663707275,1.7389569620253165,2.211481012658228,1477.5040221518987,1.4386709371480566,24.0,2008.0
398,3.4956989619989507,-1.7513097768253418,33.39042251934235,1.7381968253968256,2.207726984126984,1472.2304507936508,1.433445432156979,24.0,2008.0
402,3.492875380810072,-1.7511840784846122,33.67370212742761,1.738206349206349,2.2097809523809526,1472.0868380952381,1.4333958900838095,24.0,2008.0
406,3.4955107642336807,-1.7446206812145286,33.91080564765892,1.7318571428571428,2.203831746031746,1472.3190730158728,1.42806487344776,24.0,2008.0
410,3.4942333590450825,-1.7436362428649814,33.7850680599871,1.730996178343949,2.2000382165605097,1468.147484076433,1.4229203181741186,24.0,2008.0
414,3.491197414255986,-1.7425325036061032,33.61126807392733,1.7301079872204475,2.1924600638977636,1463.1330575079871,1.417429032731308,24.0,2008.0
418,3.488909408157623,-1.7419837011363046,33.45598581472246,1.7292948717948717,2.1887499999999998,1458.7075352564102,1.412409228794446,24.0,2008.0
422,3.487376295811431,-1.7421680980861822,33.723267448788484,1.7293070512820514,2.184900641025641,1458.4665512820513,1.412578792940193,24.0,2008.0
426,3.491994243745711,-1.7358413784206181,34.05007636985734,1.7229128205128206,2.1879262820512824,1458.8291474358975,1.4075983731469897,24.0,2008.0
430,3.491585878898649,-1.7567879869499756,33.889346908026745,1.7437579617834393,2.228859872611465,1467.6625987261145,1.4333920485221476,24.0,2008.0
432,3.4955762270464255,-1.7573176114092575,34.067648550088656,1.7445434920634921,2.2300666666666666,1472.271019047619,1.4382550176792908,24.0,2008.0
436,3.4938988589692483,-1.742762839332656,33.75168100943646,1.730123322683706,2.205073482428115,1463.249463258786,1.4173547174485526,24.0,2008.0
440,3.4915916296838394,-1.7352637407600362,33.46482299584788,1.7228698717948718,2.1882852564102566,1458.6525224358975,1.406981663677643,24.0,2008.0
444,3.4885729299834787,-1.7344350518111926,33.40210697922145,1.7219916398713826,2.1841414790996785,1453.307073954984,1.4012037783587625,24.0,2008.0
448,3.4869021151089834,-1.7280392046289716,33.41068891771223,1.7155742765273312,2.175704180064309,1454.1212604501607,1.3967008232726328,24.0,2008.0
452,3.4855485210036425,-1.7326888725308258,33.38984948261314,1.720211003236246,2.1811974110032364,1444.7104627831716,1.391284788852726,24.0,2008.0
456,3.4838912547260388,-1.7260735249920125,33.3700433438796,1.7137210355987056,2.170343042071197,1444.6623171521037,1.3862287677978349,24.0,2008.0
460,3.483198941484065,-1.7195393742714096,33.27215987470977,1.7072472491909385,2.162854368932039,1444.231132686084,1.3804366761974138,24.0,2008.0
464,3.483627444709889,-1.7185829844462923,33.222444215660225,1.7063266233766232,2.1605909090909092,1439.5553149350649,1.3752364150256224,24.0,2008.0
468,3.480172442538601,-1.717672415155695,33.26207748383125,1.7053752442996744,2.1558241042345276,1435.4171009771987,1.3705128024895008,24.0,2008.0
472,3.4784521486109754,-1.7177080769362933,33.31202990551653,1.705354397394137,2.1558631921824105,1435.3610716612377,1.3705085566270399,24.0,2008.0
476,3.4785782556105507,-1.7109669363015378,33.25287943255863,1.6988234527687298,2.1491205211726383,1434.9915504885994,1.3647355108681518,24.0,2008.0
480,3.4825195584604574,-1.7184206130755166,33.745054045019884,1.706355194805195,2.1677142857142857,1439.9368214285714,1.375392016895762,24.0,2008.0
482,3.4886823636752835,-1.7260471943596487,33.88841975386692,1.7137249190938508,2.1825533980582525,1444.7526084142394,1.3861115151535393,24.0,2008.0
484,3.4858502383832746,-1.7120216134085062,33.73537569964251,1.6998305194805192,2.155737012987013,1439.4842727272728,1.3698500035838939,24.0,2008.0
488,3.478794177297152,-1.711022510206629,33.59131052719713,1.6988241042345276,2.1483192182410424,1434.9474820846906,1.3647827949260758,24.0,2008.0
492,3.4812826020756735,-1.703421414006958,33.32366688599415,1.6913673202614379,2.1372908496732026,1430.2198071895425,1.3543220466259964,24.0,2008.0
496,3.480352041587074,-1.703574708739156,33.691961507697364,1.6913882352941176,2.1406960784313727,1430.6596274509805,1.3546417018378962,24.0,2008.0
500,3.4781127815565127,-1.7034912994217157,33.887639684793655,1.6913130718954248,2.1409869281045752,1430.6950228758171,1.3547039213192407,24.0,2008.0
504,3.4765867130506125,-1.7023383270190764,33.67308060941856,1.6902859016393441,2.137190163934426,1425.914206557377,1.349314997503458,24.0,2008.0
508,3.4733769291841643,-1.7014238498912502,33.411988203265814,1.6892256578947367,2.1326644736842106,1421.5815888157895,1.3441891937970554,24.0,2008.0
512,3.4726366397371127,-1.6950436046971957,33.29926524979532,1.6827217105263157,2.1191578947368424,1421.1297171052631,1.3389913790695755,24.0,2008.0
516,3.473439372740961,-1.695057731610264,33.59980731390034,1.682792105263158,2.1207006578947367,1421.0231644736843,1.3389145230206971,24.0,2008.0
520,3.4754777099091454,-1.6937809113323188,33.61961195858584,1.6816818481848186,2.119993399339934,1416.9057326732673,1.3340066759761655,24.0,2008.0
524,3.4722884821666766,-1.6869434054016965,33.3945201718652,1.6750389438943893,2.1123465346534656,1416.9549372937295,1.3286444309174914,24.0,2008.0
528,3.471373665098864,-1.686064911294459,33.16734508187535,1.673941059602649,2.1077582781456954,1411.9015264900663,1.3231708992276219,24.0,2008.0
532,3.4726160162875095,-1.6795829780331422,33.10962161613893,1.6674006622516557,2.096390728476821,1412.1604337748345,1.3181691588445197,24.0,2008.0
536,3.4738146874457905,-1.6797938402923547,33.46501751186519,1.6674417218543047,2.0981291390728476,1412.1636125827815,1.3184664436640334,24.0,2008.0
540,3.4701426486639693,-1.6851739865098712,33.442619101404404,1.6729408637873755,2.104328903654485,1407.4723189368772,1.318293040102702,24.0,2008.0
544,3.467523652225441,-1.6863812036302581,33.037928170775885,1.6740403973509934,2.106877483443709,1412.2711490066224,1.323872422244268,24.0,2008.0
547,3.476752584083926,-1.715777469309528,33.4949493613756,1.7034465573770492,2.152160655737705,1425.7798721311474,1.3601216766554785,24.0,2008.0
551,3.475895682736913,-1.7007216920098713,33.491363029025784,1.6882508250825083,2.1242673267326735,1416.5705247524752,1.3395306867947354,24.0,2008.0
555,3.475812179626641,-1.6928138295817337,33.329808599922345,1.6805913907284766,2.111066225165563,1412.0950198675496,1.3290286565120697,24.0,2008.0
559,3.4746554404904435,-1.6861104874993165,33.27302769298771,1.673966225165563,2.0991887417218544,1412.0039006622517,1.3236741274998955,24.0,2008.0
563,3.472301781313944,-1.6850437850434057,33.229879126701434,1.6728817275747507,2.0930398671096344,1407.4806644518271,1.318633896753293,24.0,2008.0
567,3.4729305773503527,-1.678524839793589,33.20860833999321,1.666252491694352,2.085581395348837,1407.8983920265782,1.3134751321324272,24.0,2008.0
571,3.4696192030612285,-1.6839115230941766,33.236115055926255,1.671814,2.0900600000000003,1402.69259,1.3132020634442203,24.0,2008.0
575,3.470018470757559,-1.6773783325850857,33.18660088296571,1.6651606666666667,2.08167,1402.5220166666666,1.3077959946944353,24.0,2008.0
579,3.470762691935287,-1.6764253732061751,33.174058099115534,1.6640849498327759,2.0771438127090303,1398.2912274247492,1.3030329186405918,24.0,2008.0
583,3.468111467035994,-1.67627880896028,33.253984518546055,1.6640849498327759,2.077133779264214,1398.6769130434782,1.3033573559038205,24.0,2008.0
587,3.4648625780221494,-1.6817992883033974,33.3198093248819,1.669631543624161,2.0838758389261747,1393.6352751677853,1.3034100438655642,24.0,2008.0
591,3.467864133752209,-1.6750812261110135,33.33765795318199,1.6628946308724832,2.0770704697986577,1393.5037281879195,1.2978870806495706,24.0,2008.0
595,3.464021404592563,-1.675366426273468,33.29076744042025,1.6628986577181206,2.073318791946309,1393.605275167785,1.2980735056918902,24.0,2008.0
599,3.4664623858156736,-1.674487920109521,33.27568841807218,1.661798653198653,2.07316835016835,1388.9813872053871,1.293463613844243,24.0,2008.0
603,3.46850906693551,-1.6674467270234996,33.32067807371405,1.6550861952861953,2.064188552188552,1389.3044511784512,1.288003392619118,24.0,2008.0
607,3.466806213058136,-1.6674702882406252,33.373149728967185,1.6551030303030303,2.0627171717171717,1388.6851851851852,1.2874525221379407,24.0,2008.0
611,3.4710707220080397,-1.6888978346592107,33.713518895948965,1.6764295302013423,2.1074597315436243,1393.7897449664429,1.3090153642307354,24.0,2008.0
613,3.475472204020004,-1.6979281889133206,33.86531768239223,1.685264,2.12023,1403.0709566666667,1.3250793286429356,24.0,2008.0
